"lhs";"op";"rhs";"mi";"epc";"sepc.lv";"sepc.all";"sepc.nox"
"795";"Q17";"~~";"Q38";2,98109044387738;-0,0440381681968474;-0,0440381681968474;-0,138171819019544;-0,138171819019544
"796";"Q17";"~~";"Q39";2,17007539080323;-0,0581798045913755;-0,0581798045913755;-0,112573399334627;-0,112573399334627
"797";"Q17";"~~";"Q40";0,0831146476128995;-0,00935081494355007;-0,00935081494355007;-0,0247719952903831;-0,0247719952903831
"798";"Q17";"~~";"Q41";11,3074951742325;0,121864712683145;0,121864712683145;0,247278678368731;0,247278678368731
"799";"Q18";"~~";"Q20";0,00385635022973492;0,0035154085115819;0,0035154085115819;0,00430860807326282;0,00430860807326282
"800";"Q18";"~~";"Q21";0,104064025685221;-0,0188660842479997;-0,0188660842479997;-0,0237716311390642;-0,0237716311390642
"801";"Q18";"~~";"Q22";0,128173101930114;0,0189950852191808;0,0189950852191808;0,0278705305155868;0,0278705305155868
"802";"Q18";"~~";"Q23";3,59653111871281;-0,098969989421599;-0,098969989421599;-0,121010051684895;-0,121010051684895
"803";"Q18";"~~";"Q24";0,47304376083314;0,0370994200463823;0,0370994200463823;0,0512665653686733;0,0512665653686733
"804";"Q18";"~~";"Q25";2,13159490994692;-0,0752877853744506;-0,0752877853744506;-0,111606118842238;-0,111606118842238
"805";"Q18";"~~";"Q26";2,44287358622713;0,105900591042346;0,105900591042346;0,101194320845218;0,101194320845218
"806";"Q18";"~~";"Q27";0,586888293528042;-0,0364139783674566;-0,0364139783674566;-0,0543524676061625;-0,0543524676061625
"807";"Q18";"~~";"Q28";2,28344950230009;-0,0680468353270434;-0,0680468353270434;-0,110544710706281;-0,110544710706281
"808";"Q18";"~~";"Q30";0,676793681174797;-0,0421794823683759;-0,0421794823683759;-0,0779565191818358;-0,0779565191818358
"809";"Q18";"~~";"Q31";1,67905437533551;0,0706721122063726;0,0706721122063726;0,0923224561111496;0,0923224561111496
"810";"Q18";"~~";"Q32";1,03996351435023;0,0603075411754874;0,0603075411754874;0,06697654228653;0,06697654228653
"811";"Q18";"~~";"Q33";0,0043969868582868;0,00405792997509631;0,00405792997509631;0,00441667366490186;0,00441667366490186
"812";"Q18";"~~";"Q34";3,13434766987539;0,0896293754301473;0,0896293754301473;0,14320625566162;0,14320625566162
"813";"Q18";"~~";"Q35";0,322177305596866;0,0240453498869927;0,0240453498869927;0,0380610144817764;0,0380610144817764
"814";"Q18";"~~";"Q36";0,0704742875722345;0,0103806263347686;0,0103806263347686;0,0180576865603352;0,0180576865603352
"815";"Q18";"~~";"Q37";0,234297625829365;-0,0170260658520918;-0,0170260658520918;-0,0335346165070909;-0,0335346165070909
"816";"Q18";"~~";"Q38";0,253563105678428;-0,0166398175768668;-0,0166398175768668;-0,037006908133687;-0,037006908133687
"817";"Q18";"~~";"Q39";0,0644412818048687;0,013168684767386;0,013168684767386;0,0180613386570123;0,0180613386570123
"818";"Q18";"~~";"Q40";0,344951038091761;-0,025005829323966;-0,025005829323966;-0,0469566170679916;-0,0469566170679916
"819";"Q18";"~~";"Q41";2,88622246208346;0,080887330770059;0,080887330770059;0,116341114058864;0,116341114058864
"820";"Q20";"~~";"Q21";1,46378674738557;0,091837431216089;0,091837431216089;0,157037184908429;0,157037184908429
"821";"Q20";"~~";"Q22";0,0050369332976534;-0,00539825421896102;-0,00539825421896102;-0,010748871787766;-0,010748871787766
"822";"Q20";"~~";"Q23";1,04621580712074;-0,0415947194379424;-0,0415947194379424;-0,0690178906968839;-0,0690178906968839
"823";"Q20";"~~";"Q24";4,58360510005082;0,0888638733591014;0,0888638733591014;0,16664715420388;0,16664715420388
"824";"Q20";"~~";"Q25";1,54697669648472;-0,0492762726671664;-0,0492762726671664;-0,0991304079596195;-0,0991304079596195
"825";"Q20";"~~";"Q26";1,31529167042474;0,0605814455615149;0,0605814455615149;0,0785602666051095;0,0785602666051095
"826";"Q20";"~~";"Q27";10,9767767029179;-0,122435601207754;-0,122435601207754;-0,248007271654202;-0,248007271654202
"827";"Q20";"~~";"Q28";0,0106379079261679;-0,00360690882821717;-0,00360690882821717;-0,0079518972673807;-0,0079518972673807
"828";"Q20";"~~";"Q30";0,719381461896348;-0,0334142141318126;-0,0334142141318126;-0,0838084879928004;-0,0838084879928004
"829";"Q20";"~~";"Q31";0,414505124774778;0,0271478212580419;0,0271478212580419;0,0481282222368461;0,0481282222368461
"830";"Q20";"~~";"Q32";2,54194587070595;0,0734995662601295;0,0734995662601295;0,11077491812797;0,11077491812797
"831";"Q20";"~~";"Q33";0,0168506091361039;-0,00619115969167113;-0,00619115969167113;-0,00914467614912646;-0,00914467614912646
"832";"Q20";"~~";"Q34";0,516816597370157;0,0282496818366194;0,0282496818366194;0,0612534762775405;0,0612534762775405
"833";"Q20";"~~";"Q35";0,130198908434945;-0,0119142336613529;-0,0119142336613529;-0,0255929844403337;-0,0255929844403337
"834";"Q20";"~~";"Q36";1,06396898827107;0,0314324704635376;0,0314324704635376;0,0742031990133095;0,0742031990133095
"835";"Q20";"~~";"Q37";1,81923312396748;-0,0369644799956398;-0,0369644799956398;-0,0988027874145587;-0,0988027874145587
"836";"Q20";"~~";"Q38";1,16438969110744;-0,0277619178498305;-0,0277619178498305;-0,0837894358852669;-0,0837894358852669
"837";"Q20";"~~";"Q39";0,28268287098537;0,0215090361089888;0,0215090361089888;0,0400344663136674;0,0400344663136674
"838";"Q20";"~~";"Q40";0,0214973524710185;-0,00486779463336158;-0,00486779463336158;-0,0124049022570184;-0,0124049022570184
"839";"Q20";"~~";"Q41";0,550062651375151;0,027538766134663;0,027538766134663;0,0537530055509795;0,0537530055509795
"840";"Q21";"~~";"Q22";1,60368442443777;-0,129019696042786;-0,129019696042786;-0,264108018287588;-0,264108018287588
"841";"Q21";"~~";"Q23";0,0584581315567369;-0,0101304063707307;-0,0101304063707307;-0,0172809006110621;-0,0172809006110621
"842";"Q21";"~~";"Q24";3,75192040219122;-0,0836972408670261;-0,0836972408670261;-0,161361464303812;-0,161361464303812
"843";"Q21";"~~";"Q25";0,538774465096927;0,030330772683339;0,030330772683339;0,0627290254271701;0,0627290254271701
"844";"Q21";"~~";"Q26";1,64524649337785;-0,0699044885563254;-0,0699044885563254;-0,093193237994647;-0,093193237994647
"845";"Q21";"~~";"Q27";1,44843461480588;-0,0462547220446955;-0,0462547220446955;-0,0963227325314425;-0,0963227325314425
"846";"Q21";"~~";"Q28";1,51637504922395;0,0449127565362821;0,0449127565362821;0,101793800467154;0,101793800467154
"847";"Q21";"~~";"Q30";0,688297722902554;0,0341020858628053;0,0341020858628053;0,0879333704811107;0,0879333704811107
"848";"Q21";"~~";"Q31";0,0632625065070112;-0,0109528404841621;-0,0109528404841621;-0,0199621642133412;-0,0199621642133412
"849";"Q21";"~~";"Q32";1,51550473028198;-0,0585745041164229;-0,0585745041164229;-0,0907572450708954;-0,0907572450708954
"850";"Q21";"~~";"Q33";1,425959458239;0,0588347147005306;0,0588347147005306;0,0893400102429006;0,0893400102429006
"851";"Q21";"~~";"Q34";2,29951365209382;-0,0624456544521967;-0,0624456544521967;-0,13919877837692;-0,13919877837692
"852";"Q21";"~~";"Q35";1,14964504591123;0,0365039218340543;0,0365039218340543;0,0806139807948258;0,0806139807948258
"853";"Q21";"~~";"Q36";1,78284123957599;0,0419646700970593;0,0419646700970593;0,101845993313211;0,101845993313211
"854";"Q21";"~~";"Q37";2,06821325933106;-0,0406637155358867;-0,0406637155358867;-0,111739745243398;-0,111739745243398
"855";"Q21";"~~";"Q38";0,0160306517817705;0,00336484325160882;0,00336484325160882;0,0104404847141972;0,0104404847141972
"856";"Q21";"~~";"Q39";3,26424746905985;0,0752982110024147;0,0752982110024147;0,144083342580924;0,144083342580924
"857";"Q21";"~~";"Q40";0,0799524648841561;0,00967232037404314;0,00967232037404314;0,025340069082474;0,025340069082474
"858";"Q21";"~~";"Q41";4,06720275202721;-0,077141908057625;-0,077141908057625;-0,154797760557325;-0,154797760557325
"859";"Q22";"~~";"Q23";0,637701096985908;0,0302789028504138;0,0302789028504138;0,060145953749241;0,060145953749241
"860";"Q22";"~~";"Q24";1,10359158688583;0,0414608839285109;0,0414608839285109;0,0930794948597857;0,0930794948597857
"861";"Q22";"~~";"Q25";0,520085791848336;-0,0272653873399177;-0,0272653873399177;-0,0656634222967768;-0,0656634222967768
"862";"Q22";"~~";"Q26";0,19708104834693;-0,0219225545810425;-0,0219225545810425;-0,0340327681394487;-0,0340327681394487
"863";"Q22";"~~";"Q27";3,53650915262837;0,0659900302787501;0,0659900302787501;0,160021310402271;0,160021310402271
"864";"Q22";"~~";"Q28";1,18380415699272;0,0363303752072085;0,0363303752072085;0,0958844711650543;0,0958844711650543
"865";"Q22";"~~";"Q30";0,100259256971088;0,0119339458465482;0,0119339458465482;0,035833036770387;0,035833036770387
"866";"Q22";"~~";"Q31";0,480930223914362;-0,0273939644818251;-0,0273939644818251;-0,0581383263632941;-0,0581383263632941
"867";"Q22";"~~";"Q32";0,000215139391840384;0,000632605794410835;0,000632605794410835;0,00114138622107552;0,00114138622107552
"868";"Q22";"~~";"Q33";0,00489468965405893;-0,00312720765115098;-0,00312720765115098;-0,00552962706447655;-0,00552962706447655
"869";"Q22";"~~";"Q34";0,134545042071597;0,0138974577277319;0,0138974577277319;0,0360740863137892;0,0360740863137892
"870";"Q22";"~~";"Q35";0,016609597833877;-0,00397287331848637;-0,00397287331848637;-0,0102165045992835;-0,0102165045992835
"871";"Q22";"~~";"Q36";0,715839837028492;-0,0240822621436751;-0,0240822621436751;-0,0680587848114959;-0,0680587848114959
"872";"Q22";"~~";"Q37";0,00241798230112517;-0,00125956863249612;-0,00125956863249612;-0,00403041003063946;-0,00403041003063946
"873";"Q22";"~~";"Q38";0,944359792760182;0,0234182669788873;0,0234182669788873;0,0846130505516825;0,0846130505516825
"874";"Q22";"~~";"Q39";0,419622261004099;-0,0244281765402338;-0,0244281765402338;-0,0544310789420592;-0,0544310789420592
"875";"Q22";"~~";"Q40";0,107693981645166;-0,0101583283262875;-0,0101583283262875;-0,0309903258669089;-0,0309903258669089
"876";"Q22";"~~";"Q41";0,0725042196292849;0,00931917933734061;0,00931917933734061;0,0217760318053357;0,0217760318053357
"877";"Q23";"~~";"Q24";0,00610379013018923;0,00305841249316041;0,00305841249316041;0,00572170487569127;0,00572170487569127
"878";"Q23";"~~";"Q25";0,653753301558957;-0,0303436973777715;-0,0303436973777715;-0,0608967722186118;-0,0608967722186118
"879";"Q23";"~~";"Q26";5,2464916276883;0,111608861481469;0,111608861481469;0,144383885923536;0,144383885923536
"880";"Q23";"~~";"Q27";0,501070530675507;-0,0239097368084713;-0,0239097368084713;-0,0483156941835109;-0,0483156941835109
"881";"Q23";"~~";"Q28";0,131909364989747;-0,0115727235537645;-0,0115727235537645;-0,0254523511577123;-0,0254523511577123
"882";"Q23";"~~";"Q30";0,00317667633966722;-0,00203333139194491;-0,00203333139194491;-0,00508770183306066;-0,00508770183306066
"883";"Q23";"~~";"Q31";0,889771800077932;0,0367065554126472;0,0367065554126472;0,0649180105548133;0,0649180105548133
"884";"Q23";"~~";"Q32";0,00770670058833106;0,00373279949132889;0,00373279949132889;0,00561239275609712;0,00561239275609712
"885";"Q23";"~~";"Q33";0,136769317979796;0,0162545913891023;0,0162545913891023;0,023951301185988;0,023951301185988
"886";"Q23";"~~";"Q34";1,92049065625394;0,0495011308530765;0,0495011308530765;0,107075234000914;0,107075234000914
"887";"Q23";"~~";"Q35";0,849424886869454;-0,0280921499412759;-0,0280921499412759;-0,0602000052108933;-0,0602000052108933
"888";"Q23";"~~";"Q36";0,088680770115735;0,00837439824732819;0,00837439824732819;0,019722158935964;0,019722158935964
"889";"Q23";"~~";"Q37";0,976085490943446;-0,0249765079904026;-0,0249765079904026;-0,0665998186210084;-0,0665998186210084
"890";"Q23";"~~";"Q38";2,73985479363667;-0,0392303340730367;-0,0392303340730367;-0,118118667723232;-0,118118667723232
"891";"Q23";"~~";"Q39";0,0213599622071882;-0,0054633618972354;-0,0054633618972354;-0,0101444801313304;-0,0101444801313304
"892";"Q23";"~~";"Q40";0,116010228416678;-0,010447566207404;-0,010447566207404;-0,0265602991812378;-0,0265602991812378
"893";"Q23";"~~";"Q41";0,981427126914791;0,0339920091353725;0,0339920091353725;0,0661899176778367;0,0661899176778367
"894";"Q24";"~~";"Q25";0,000280232188982011;-0,00187339723697439;-0,00187339723697439;-0,00424917707972664;-0,00424917707972664
"895";"Q24";"~~";"Q26";1,07766895173022;0,051369958076383;0,051369958076383;0,0751066582129669;0,0751066582129669
"896";"Q24";"~~";"Q27";2,01833143760685;-0,0507748502288166;-0,0507748502288166;-0,115960814898326;-0,115960814898326
"897";"Q24";"~~";"Q28";2,44512612660524;0,0535200034805466;0,0535200034805466;0,133032465489795;0,133032465489795
"898";"Q24";"~~";"Q30";0,484752312426633;-0,0294826025925363;-0,0294826025925363;-0,083373586421933;-0,083373586421933
"899";"Q24";"~~";"Q31";0,515438070714772;-0,0305647566274646;-0,0305647566274646;-0,0610930337750218;-0,0610930337750218
"900";"Q24";"~~";"Q32";8,54361451706141;0,127393042692177;0,127393042692177;0,216475266582356;0,216475266582356
"901";"Q24";"~~";"Q33";0,00471512716709494;-0,00311570615964566;-0,00311570615964566;-0,00518870198726679;-0,00518870198726679
"902";"Q24";"~~";"Q34";0,198410263674644;-0,018017075625288;-0,018017075625288;-0,0440460931155794;-0,0440460931155794
"903";"Q24";"~~";"Q35";0,0371841369161676;-0,00595950246232159;-0,00595950246232159;-0,0144334693413062;-0,0144334693413062
"904";"Q24";"~~";"Q36";0,0846034247491746;0,00830791438221376;0,00830791438221376;0,0221127133406978;0,0221127133406978
"905";"Q24";"~~";"Q37";0,542727095733146;-0,0189597132516235;-0,0189597132516235;-0,0571376364960732;-0,0571376364960732
"906";"Q24";"~~";"Q38";0,0697259015048765;-0,0064217815784799;-0,0064217815784799;-0,0218525057321498;-0,0218525057321498
"907";"Q24";"~~";"Q39";0,541454284524659;0,027741061066577;0,027741061066577;0,0582159614363326;0,0582159614363326
"908";"Q24";"~~";"Q40";0,019868939238572;0,00436367082170953;0,00436367082170953;0,0125377322736173;0,0125377322736173
"909";"Q24";"~~";"Q41";0,792917850888426;-0,0308071474430121;-0,0308071474430121;-0,067797811117228;-0,067797811117228
"910";"Q25";"~~";"Q26";1,30507247452534;0,0539108892366808;0,0539108892366808;0,0845555471717677;0,0845555471717677
"911";"Q25";"~~";"Q27";0,0493944048828463;-0,00763431840136297;-0,00763431840136297;-0,0187037744966473;-0,0187037744966473
"912";"Q25";"~~";"Q28";0,713659654797239;-0,0278748909676157;-0,0278748909676157;-0,0743277635437599;-0,0743277635437599
"913";"Q25";"~~";"Q30";0,00407713027920434;0,00263782589911452;0,00263782589911452;0,00800212211171652;0,00800212211171652
"914";"Q25";"~~";"Q31";1,96453298139195;0,0577170757273307;0,0577170757273307;0,123757477950638;0,123757477950638
"915";"Q25";"~~";"Q32";0,328572855545743;-0,0238601333063522;-0,0238601333063522;-0,0434942473080961;-0,0434942473080961
"916";"Q25";"~~";"Q33";0,284197487976343;0,0231302722495545;0,0231302722495545;0,0413218122997567;0,0413218122997567
"917";"Q25";"~~";"Q34";1,34660436213514;-0,0456150456489359;-0,0456150456489359;-0,119626552250277;-0,119626552250277
"918";"Q25";"~~";"Q35";0,0996822858181859;0,00930330599357276;0,00930330599357276;0,0241709888051136;0,0241709888051136
"919";"Q25";"~~";"Q36";2,00697591915711;0,0385933072532457;0,0385933072532457;0,110194115166555;0,110194115166555
"920";"Q25";"~~";"Q37";0,303372276877723;-0,0135258874520925;-0,0135258874520925;-0,0437272995511697;-0,0437272995511697
"921";"Q25";"~~";"Q38";1,22635270512901;-0,0257385310120521;-0,0257385310120521;-0,0939562880357551;-0,0939562880357551
"922";"Q25";"~~";"Q39";0,849307338314511;0,0330920685946098;0,0330920685946098;0,074497089014743;0,074497089014743
"923";"Q25";"~~";"Q40";0,468842815316547;0,0201923994588155;0,0201923994588155;0,0622373826637626;0,0622373826637626
"924";"Q25";"~~";"Q41";0,0337155107200953;0,00605039614060027;0,00605039614060027;0,0142838202776946;0,0142838202776946
"925";"Q26";"~~";"Q27";2,23941949846984;-0,0709965021414248;-0,0709965021414248;-0,112121839437506;-0,112121839437506
"926";"Q26";"~~";"Q28";5,04510242418233;-0,103551379924842;-0,103551379924842;-0,177986905178156;-0,177986905178156
"927";"Q26";"~~";"Q30";0,261324591144081;-0,0240088801524893;-0,0240088801524893;-0,0469488785530976;-0,0469488785530976
"928";"Q26";"~~";"Q31";4,70545262741678e-05;0,000346326949274936;0,000346326949274936;0,000478682655103532;0,000478682655103532
"929";"Q26";"~~";"Q32";4,37769382987671;0,115568946147556;0,115568946147556;0,135798314519516;0,135798314519516
"930";"Q26";"~~";"Q33";1,8606534733897;-0,0779405237409787;-0,0779405237409787;-0,0897544952053706;-0,0897544952053706
"931";"Q26";"~~";"Q34";3,45952264793584;0,087319649546967;0,087319649546967;0,147613381529022;0,147613381529022
"932";"Q26";"~~";"Q35";0,00967636686684185;0,00390037890626286;0,00390037890626286;0,00653218060161968;0,00653218060161968
"933";"Q26";"~~";"Q36";1,99812673729068;-0,0517559144887148;-0,0517559144887148;-0,0952578257181348;-0,0952578257181348
"934";"Q26";"~~";"Q37";0,358724342798428;-0,0197369394280517;-0,0197369394280517;-0,0411302140212782;-0,0411302140212782
"935";"Q26";"~~";"Q38";3,86233734741373;-0,0609508800652649;-0,0609508800652649;-0,143422189306753;-0,143422189306753
"936";"Q26";"~~";"Q39";0,259432748362655;-0,0247000776386236;-0,0247000776386236;-0,035843299262383;-0,035843299262383
"937";"Q26";"~~";"Q40";0,180522732279431;-0,016913327752318;-0,016913327752318;-0,0336036713870998;-0,0336036713870998
"938";"Q26";"~~";"Q41";9,59723055934788;0,13787662390922;0,13787662390922;0,209819322427469;0,209819322427469
"939";"Q27";"~~";"Q28";10,965361708544;0,216808317793555;0,216808317793555;0,582105202397266;0,582105202397266
"940";"Q27";"~~";"Q30";0,314848341509551;-0,0194503051017163;-0,0194503051017163;-0,0594118556647633;-0,0594118556647633
"941";"Q27";"~~";"Q31";0,00243872021712998;-0,00175001273784263;-0,00175001273784263;-0,00377829613225137;-0,00377829613225137
"942";"Q27";"~~";"Q32";0,727906889751777;0,032996272267524;0,032996272267524;0,0605635724766941;0,0605635724766941
"943";"Q27";"~~";"Q33";0,102577553081177;0,0128745317810917;0,0128745317810917;0,0231588885364354;0,0231588885364354
"944";"Q27";"~~";"Q34";0,305674169958309;0,0196405424568871;0,0196405424568871;0,0518633545307885;0,0518633545307885
"945";"Q27";"~~";"Q35";5,80827837700173;0,0669063016932394;0,0669063016932394;0,175029716356838;0,175029716356838
"946";"Q27";"~~";"Q36";0,580778383867233;-0,0195938371782132;-0,0195938371782132;-0,0563317901168738;-0,0563317901168738
"947";"Q27";"~~";"Q37";0,0409846475116365;0,00470281366358693;0,00470281366358693;0,0153084885021648;0,0153084885021648
"948";"Q27";"~~";"Q38";2,20780184982609;-0,0329057665150863;-0,0329057665150863;-0,120948854245937;-0,120948854245937
"949";"Q27";"~~";"Q39";0,00442606478438953;-0,00223810856025964;-0,00223810856025964;-0,00507322575034628;-0,00507322575034628
"950";"Q27";"~~";"Q40";0,281939246663946;0,0146829114445728;0,0146829114445728;0,0455683416341999;0,0455683416341999
"951";"Q27";"~~";"Q41";0,224925376916806;-0,0146355199187996;-0,0146355199187996;-0,0347901558828155;-0,0347901558828155
"952";"Q28";"~~";"Q30";2,06068659802007;0,0481223469647644;0,0481223469647644;0,159982470327253;0,159982470327253
"953";"Q28";"~~";"Q31";0,627858564580613;-0,0266112088508169;-0,0266112088508169;-0,0625314193732369;-0,0625314193732369
"954";"Q28";"~~";"Q32";0,359346472058508;-0,0219431984365122;-0,0219431984365122;-0,0438354466881857;-0,0438354466881857
"955";"Q28";"~~";"Q33";1,75628646001698;0,0505030414081794;0,0505030414081794;0,0988741359491038;0,0988741359491038
"956";"Q28";"~~";"Q34";7,21401739135075;-0,0929020188006047;-0,0929020188006047;-0,266999947465035;-0,266999947465035
"957";"Q28";"~~";"Q35";0,473047260196418;0,018056607103351;0,018056607103351;0,0514114451769824;0,0514114451769824
"958";"Q28";"~~";"Q36";3,98322006972725;0,0485610061778134;0,0485610061778134;0,151949975262368;0,151949975262368
"959";"Q28";"~~";"Q37";0,41614953104301;-0,0141953580666932;-0,0141953580666932;-0,0502921025074596;-0,0502921025074596
"960";"Q28";"~~";"Q38";2,36282427929051;-0,0323481070523731;-0,0323481070523731;-0,129406925092973;-0,129406925092973
"961";"Q28";"~~";"Q39";1,92095078814883;0,0439922735320224;0,0439922735320224;0,108532134953503;0,108532134953503
"962";"Q28";"~~";"Q40";3,2455257730385;0,0470190133791492;0,0470190133791492;0,158819365029664;0,158819365029664
"963";"Q28";"~~";"Q41";2,71508101984909;-0,0479695176291986;-0,0479695176291986;-0,124105911956223;-0,124105911956223
"964";"Q30";"~~";"Q31";0,00714543264603224;-0,0372632155843511;-0,0372632155843511;-0,0996173926717375;-0,0996173926717375
"965";"Q30";"~~";"Q32";0,341503439207137;-0,0241867638314663;-0,0241867638314663;-0,0549698343392689;-0,0549698343392689
"966";"Q30";"~~";"Q33";0,109918416999323;0,0143121776743218;0,0143121776743218;0,0318780718696728;0,0318780718696728
"967";"Q30";"~~";"Q34";0,461322672804407;0,0274054582617714;0,0274054582617714;0,0896074773634841;0,0896074773634841
"968";"Q30";"~~";"Q35";0,332667288387148;-0,016958511497444;-0,016958511497444;-0,0549329032220661;-0,0549329032220661
"969";"Q30";"~~";"Q36";2,89574611186282;-0,0463109892183381;-0,0463109892183381;-0,164861092327698;-0,164861092327698
"970";"Q30";"~~";"Q37";1,0522572003666;-0,0252046517260952;-0,0252046517260952;-0,101591014998556;-0,101591014998556
"971";"Q30";"~~";"Q38";0,777216178355991;0,0206153437113061;0,0206153437113061;0,0938253913168475;0,0938253913168475
"972";"Q30";"~~";"Q39";1,51750796066837;0,0439801505879769;0,0439801505879769;0,123441107485157;0,123441107485157
"973";"Q30";"~~";"Q40";2,7927065846298;0,0490225463507881;0,0490225463507881;0,188385281097988;0,188385281097988
"974";"Q30";"~~";"Q41";0,401188991823599;0,0207482376652163;0,0207482376652163;0,0610702209422466;0,0610702209422466
"975";"Q31";"~~";"Q32";9,06065687444185;-0,133146070069107;-0,133146070069107;-0,213886365757444;-0,213886365757444
"976";"Q31";"~~";"Q33";12,6919383711394;0,163340180886736;0,163340180886736;0,2571505416012;0,2571505416012
"977";"Q31";"~~";"Q34";1,66547383381902;-0,0501648841480084;-0,0501648841480084;-0,115935137390247;-0,115935137390247
"978";"Q31";"~~";"Q35";0,272596160546988;-0,0164994590673706;-0,0164994590673706;-0,0377765778482404;-0,0377765778482404
"979";"Q31";"~~";"Q36";0,0020485702079834;-0,00132068812041762;-0,00132068812041762;-0,00332309281481833;-0,00332309281481833
"980";"Q31";"~~";"Q37";1,21378174079277;0,0289304326844933;0,0289304326844933;0,082420949312413;0,082420949312413
"981";"Q31";"~~";"Q38";4,3466102322452;-0,0515136416888933;-0,0515136416888933;-0,165714359265681;-0,165714359265681
"982";"Q31";"~~";"Q39";1,14015753173701;0,0412805693442233;0,0412805693442233;0,081894900697152;0,081894900697152
"983";"Q31";"~~";"Q40";0,670729459811538;0,0259890899822485;0,0259890899822485;0,0705911503567748;0,0705911503567748
"984";"Q31";"~~";"Q41";0,220140204705456;-0,0166478458937532;-0,0166478458937532;-0,0346349375512444;-0,0346349375512444
"985";"Q32";"~~";"Q33";17,0019923335563;-0,211498553146765;-0,211498553146765;-0,283069862887774;-0,283069862887774
"986";"Q32";"~~";"Q34";6,69457061365769;0,138402759587615;0,138402759587615;0,271926692052358;0,271926692052358
"987";"Q32";"~~";"Q35";2,29365728048613;-0,052418396004809;-0,052418396004809;-0,102030133975847;-0,102030133975847
"988";"Q32";"~~";"Q36";2,0835000501601;0,0461417180155267;0,0461417180155267;0,0987024160354371;0,0987024160354371
"989";"Q32";"~~";"Q37";1,49943038940936;-0,0352383022521683;-0,0352383022521683;-0,0853472402149295;-0,0853472402149295
"990";"Q32";"~~";"Q38";0,16271717749337;-0,0109332312111718;-0,0109332312111718;-0,0299004857861385;-0,0299004857861385
"991";"Q32";"~~";"Q39";0,689232261950951;-0,0351219662206636;-0,0351219662206636;-0,0592354682270727;-0,0592354682270727
"992";"Q32";"~~";"Q40";0,245402506080012;0,0172049289159351;0,0172049289159351;0,0397286576826894;0,0397286576826894
"993";"Q32";"~~";"Q41";1,39677538041823;0,0458853932126478;0,0458853932126478;0,081156375380988;0,081156375380988
"994";"Q33";"~~";"Q34";0,104241356309025;0,020914959801471;0,020914959801471;0,0402720545562977;0,0402720545562977
"995";"Q33";"~~";"Q35";0,6103637346284;-0,0279886749190799;-0,0279886749190799;-0,0533908370486556;-0,0533908370486556
"996";"Q33";"~~";"Q36";0,00882872318706543;-0,00311031926042072;-0,00311031926042072;-0,00652046629985763;-0,00652046629985763
"997";"Q33";"~~";"Q37";1,80445633253195;-0,0400529876315979;-0,0400529876315979;-0,0950712238876976;-0,0950712238876976
"998";"Q33";"~~";"Q38";1,64616209568595;0,0361003242338664;0,0361003242338664;0,0967565727339492;0,0967565727339492
"999";"Q33";"~~";"Q39";26,7746959163734;0,22626903876276;0,22626903876276;0,373996724802598;0,373996724802598
"1000";"Q33";"~~";"Q40";2,58635353930044;0,0577445777160613;0,0577445777160613;0,130677820073673;0,130677820073673
"1001";"Q33";"~~";"Q41";7,55971711132339;-0,11033158326062;-0,11033158326062;-0,191243946490399;-0,191243946490399
"1002";"Q34";"~~";"Q35";0,166281844288894;-0,012021396079301;-0,012021396079301;-0,0336635687374566;-0,0336635687374566
"1003";"Q34";"~~";"Q36";0,0437641962315823;-0,00572323346774979;-0,00572323346774979;-0,0176131082242401;-0,0176131082242401
"1004";"Q34";"~~";"Q37";0,508874641141407;-0,0176799716312193;-0,0176799716312193;-0,0616050888602223;-0,0616050888602223
"1005";"Q34";"~~";"Q38";0,0195735963338761;0,00333382223462569;0,00333382223462569;0,0131169441402779;0,0131169441402779
"1006";"Q34";"~~";"Q39";0,886629554951551;-0,0334225068165997;-0,0334225068165997;-0,0810965808070757;-0,0810965808070757
"1007";"Q34";"~~";"Q40";1,28309923158182;-0,0330825037676819;-0,0330825037676819;-0,109903088782674;-0,109903088782674
"1008";"Q34";"~~";"Q41";8,63045120461256;0,0956115372241487;0,0956115372241487;0,24328705642378;0,24328705642378
"1009";"Q35";"~~";"Q36";0,409343166771785;0,0153412426116581;0,0153412426116581;0,0467727299357131;0,0467727299357131
"1010";"Q35";"~~";"Q37";0,00131431526404528;-0,000792303745472659;-0,000792303745472659;-0,00273504434926926;-0,00273504434926926
"1011";"Q35";"~~";"Q38";0,365034525071025;-0,0129527951709449;-0,0129527951709449;-0,0504883720576634;-0,0504883720576634
"1012";"Q35";"~~";"Q39";0,034334067993939;0,00566000511337831;0,00566000511337831;0,0136056090091054;0,0136056090091054
"1013";"Q35";"~~";"Q40";6,04692917001807;-0,0619721290679082;-0,0619721290679082;-0,203960272593439;-0,203960272593439
"1014";"Q35";"~~";"Q41";0,53293699528929;0,0204132806438933;0,0204132806438933;0,0514587400908712;0,0514587400908712
"1015";"Q36";"~~";"Q37";4,89483659090646;-0,0453502439444134;-0,0453502439444134;-0,17204481343745;-0,17204481343745
"1016";"Q36";"~~";"Q38";0,413309368884939;0,013071848208179;0,013071848208179;0,0559956330770397;0,0559956330770397
"1017";"Q36";"~~";"Q39";0,885349570703679;0,0265691167840459;0,0265691167840459;0,0701887606060102;0,0701887606060102
